AR,phi,R/L,Fr,Qa/Qw,sigma,gbm,xgb,catb,xrt,rf
1.666666667,60,0.002008,10.716,0.039184539,5.378525252,5.383325207250731,5.456535,5.22750289879005,5.378525251999969,5.14932928756288
1.0,60,0.006268,7.4287,0.323726083,8.807377148,8.776797967257783,9.065052,8.718079988810818,8.807484889081529,8.924231433718546
1.0,10,0.000924,71.73682,4.495913612,-3.140738704,-3.089937780572388,-2.9788542,-3.1089693428264056,-3.1407387039999968,-3.1355184912934106
1.666666667,20,0.00242,20.881,1.187061028,3.311944428,3.3371319838279496,3.1505408,3.1044425817414902,3.3118879168160054,3.2262695163233546
1.0,40,0.001732,11.90517,0.271537048,5.325688848,5.34428591243046,4.6042366,5.527108755752096,5.324948741835631,5.223814188161689
0.6,60,0.002298,8.122,0.030732972,5.397174146,5.384366497867946,4.801164,5.550280479852372,5.3971741459999985,5.52652561455688
0.6,40,0.001543,12.651,0.529124253,2.579832626,2.5583993771637226,2.8146858,2.7026747253100627,2.5792352183444516,2.8175601661976026
1.666666667,15,0.00373,17.705,0.740806149,7.738736145,7.721321466790139,7.9441237,7.657050602284067,7.738736145000039,6.758037354197599
1.666666667,30,0.00691,38.052,1.440338632,-2.372395493,-2.343462048382828,-2.0283198,-2.332498425655716,-2.3723954929999995,-2.314057705592813
1.666666667,20,0.00242,13.921,0.771013425,9.236207068,9.227363848967464,8.861154,9.191749345840439,9.236235765853685,9.019902092910204
0.6,40,0.00926,12.651,0.437368602,2.825537505,2.822085591016449,2.6725776,2.735544658742908,2.824656534922133,2.614510187041915
0.6,40,0.00463,6.325,0.34255443,13.09703971,13.079522734476072,12.8358755,13.205564730653869,13.097039709999994,13.403998235389214
1.0,10,0.001386,23.91227,1.206077055,3.780161987,3.785583763897862,4.033892,3.7778020074593126,3.7801619870000014,3.9125704255808396
1.666666667,20,0.00484,6.96,0.0,38.59187603,38.54948234417218,38.705822,38.6140687410091,38.59187602999975,36.69196406413181
1.0,20,0.003789,51.41527,2.407117744,-3.592350865,-3.588096471137347,-3.254495,-3.489490758604669,-3.5923508649999945,-3.230544252365272
1.0,30,0.002277,15.76522,0.871791961,2.823795036,2.8131009887680527,2.7664652,2.894335686592144,2.8271902168051297,2.7849379948083794
0.6,40,0.002315,6.325,0.356827531,13.06938208,13.064372022937185,12.653358,13.174624455707221,13.069382080000064,13.417794970359267
1.666666667,40,0.00878,25.036,0.844151988,-0.482996665,-0.4835056935451237,-0.5548208,-0.5963861889974371,-0.48299666500000155,-0.26735501914970106
1.0,20,0.001263,14.39628,0.695813685,6.331937957,6.276419649497593,6.228954,6.361084886112252,6.331937957000017,6.158097804724553
0.6,30,0.001543,12.36,0.661876452,4.003917361,3.969136582026528,4.29599,3.8774913619681968,4.003917361000028,4.9503437048563
1.0,15,0.003327,28.64801,2.387767496,-0.184486098,-0.18230976693270382,-0.37728083,-0.10011784655331013,-0.1844860980000006,-0.3959595736407191
1.0,15,0.006653,67.60931,1.815967016,-0.941735899,-0.9296919702335299,-1.0026579,-0.8750332163223842,-0.9417358989999983,-0.8779269450598796
0.6,40,0.001543,3.163,0.0,53.68863227,53.691379538335006,53.578682,53.62356564328711,53.68863226999984,53.8475033492815
1.0,20,0.003789,7.19814,0.323766368,26.62891419,26.633123049133207,26.701443,26.605561114652737,26.628914189999872,26.739053736131773
0.6,15,0.001428,20.129,1.130043279,3.036922622,3.0270872880932767,3.0024378,3.1535605220478793,3.0369226220000143,3.180518998628748
1.0,40,0.002597,11.90517,0.523678592,4.755994045,4.824645276916784,5.076051,4.712076764376751,4.757503513204323,4.726592315377242
0.6,20,0.003485,15.826,1.030322873,3.552678711,3.57268173776159,3.7110038,3.595080344474832,3.5526787109999995,3.7437511435868274
1.666666667,40,0.00878,16.691,0.520968195,2.603562211,2.599853588544605,2.7660484,2.4856090170087297,2.6010657908390407,2.188737566999997
0.6,30,0.00926,8.24,0.233745203,10.45983982,10.413335693630811,10.787366,10.499537588070853,10.459839820000045,10.67574523721558
1.666666667,20,0.00121,34.802,2.465859977,-2.668041604,-2.627925234648349,-2.2862244,-2.5898766290055697,-2.667995037139462,-2.518907324916166
1.666666667,10,0.000638,68.476,3.413463137,-1.22021727,-1.2315753285574957,-1.4324051,-1.2214554158774664,-1.2225365946541322,-1.282792460568864
1.0,15,0.001109,19.09868,1.170557423,4.163004259,4.146450977879794,4.3833785,4.231845609550039,4.163004258999992,4.003456309982032
0.6,60,0.003448,12.183,0.220124909,2.109925302,2.1142360945198004,2.0731502,2.122489350975304,2.1109502184488096,2.2042108740000033
0.6,10,0.002,62.28,3.643081653,-1.744470103,-1.746415752549982,-1.8383361,-1.7014414156047426,-1.7444311318499974,-1.7690584612634743
0.6,15,0.002855,6.71,0.0,31.81023577,31.820270846520383,31.80549,32.05316981257678,31.810235770000183,31.69616086712572
0.6,15,0.00571,6.71,0.0,31.81023577,31.81411492829838,31.350286,31.54970284133904,31.810235770000183,31.777329784970036
1.666666667,10,0.00255,41.085,1.225957446,1.954916971,1.971748987034636,2.53967,2.0731624880095145,1.9549169709999914,1.6757193876946086
0.6,60,0.01379,6.092,0.258156962,9.232505856,9.240788396344955,9.172935,9.303042965602923,9.23250585599999,9.291774889059871
1.0,20,0.001263,28.79255,1.431388153,0.213609707,0.1845194606614857,0.26930404,0.3354569301801593,0.21289513621760803,0.1300644286706585
1.0,30,0.009108,26.27537,0.887107226,0.196119512,0.15806683681039216,0.09160585,0.2690687037715547,0.19386474280316618,0.09614635974850268
1.666666667,15,0.000622,44.262,2.769024567,-1.715025579,-1.740632827768121,-1.7014256,-1.7623217330799346,-1.7165977922776894,-1.8313656524550919
0.6,30,0.00463,20.601,1.588503485,-2.245414212,-2.2663641363245253,-2.0531092,-2.3017876391935808,-2.246121282090516,-1.877799182796412
0.6,15,0.000952,20.129,1.121672588,3.044266403,3.0491102835738673,3.0140944,3.1731215842914953,3.0442664030000235,3.2911399132395225
1.666666667,20,0.00121,20.881,1.318444482,3.083932085,3.086197586028144,3.2403913,2.953463490830952,3.0842421266528284,3.094590827173656
1.0,15,0.003327,47.74669,2.768622774,-2.309014029,-2.2984537426170624,-2.2369287,-2.3382393237723154,-2.308892892294655,-2.2724113998023983
1.0,15,0.001663,38.19735,2.592402988,-1.507605109,-1.5040135909058814,-1.8158284,-1.6082789080569153,-1.5091861896985626,-1.620121449191615
1.666666667,10,0.001275,54.781,2.718643471,-0.033833936,-0.03738183961317271,-0.060054053,-0.14498676280547507,-0.033982284758160355,-0.11476231033532952
0.6,15,0.002855,46.967,2.645138341,-2.076910554,-2.0803486835870406,-2.0950024,-2.1016343322175324,-2.077525737501493,-2.056109792832333
1.0,30,0.002277,31.53044,1.102993546,-0.934762889,-0.9271079713270746,-0.79738325,-0.9080401083499368,-0.9346807579441214,-1.007123113694612
1.0,15,0.001109,57.29603,2.5574135,-2.089842338,-2.0945188329771063,-2.0981436,-2.173387054577935,-2.0908378716967415,-2.1371220759281426
1.666666667,15,0.001865,35.41,2.278920612,-0.035360416,0.001847710804435673,0.065809645,0.011780678591287952,-0.03659160632640926,-0.12965223538922138
1.666666667,40,0.00878,12.518,0.390131434,5.543703004,5.496878017593746,5.370128,5.616734472609703,5.541526459234725,4.876903726610783
1.666666667,30,0.00691,16.308,0.589584121,4.144915779,4.1467963460864645,3.708485,4.369210199264117,4.144423088965889,3.7350195327784403
1.0,20,0.001263,21.59441,1.115195267,2.08364677,2.113589411558762,2.0636482,2.1092414340494408,2.0840876196394493,2.072847676574845
0.6,10,0.004,51.9,2.932357674,-0.691540263,-0.6900335711379076,-0.5443968,-0.578358027131145,-0.6915402630000015,-0.6772230466407165
1.666666667,30,0.00691,27.18,1.168244068,-0.439823585,-0.4544577785864975,-0.49028915,-0.5794533363780889,-0.4407225168154295,-0.6310339504790416
1.0,40,0.01039,19.84195,0.930984164,-0.469954943,-0.5233349065559358,-0.72503865,-0.5499688383600976,-0.4673445147768569,-0.35279194567664607
0.6,30,0.002315,12.36,0.970323731,3.219297666,3.2540466690879097,3.262447,3.312580294165775,3.219297665999996,4.205219040101793
1.666666667,20,0.00484,20.881,0.615427757,4.025638997,3.967935531394703,4.150408,4.180119723868138,4.024433429473283,3.745587924994006
1.0,30,0.004554,26.27537,1.082376844,-0.418523023,-0.5022505524690052,-0.729875,-0.650418735289632,-0.41983419182136766,-0.6039765935808401
1.666666667,15,0.000933,35.41,2.758142669,-0.975860967,-0.9924540638258837,-0.8947344,-1.0695599283889425,-0.9743013545044511,-1.1386485152814356
1.0,30,0.009108,31.53044,1.079431601,-0.852579139,-0.8341453804363882,-0.7134399,-0.7893912950372926,-0.8527390789812064,-1.0234096810419162
1.666666667,10,0.00255,54.781,1.645102356,0.777389443,0.8048352447061722,0.7729086,0.8824112009993552,0.7773894430000028,0.6281114682934137
0.6,30,0.002315,4.12,0.0,42.17996368,42.17932803590413,42.12375,42.07327032644159,42.17996368000017,41.998092478802285
1.666666667,40,0.00439,25.036,1.083396351,-1.760697875,-1.7553565094255386,-1.808291,-1.7646712629116674,-1.7605080698011912,-1.5511967773592847
1.666666667,15,0.000933,53.115,3.091575192,-2.840337781,-2.8878059278341657,-3.0448163,-2.8995848209015023,-2.838892218516182,-2.8005098728143722
0.6,20,0.00697,31.653,0.683424456,0.748474903,0.7456659882756658,0.8706227,0.8024712510365957,0.7484749029999946,0.7944000137904196
0.6,15,0.001428,40.258,2.730240366,-2.020716714,-2.0489893482474195,-2.1808617,-2.053322087740119,-2.021091557664924,-1.919940000988025
0.6,15,0.00571,33.548,0.825350128,1.006996979,1.0006544552301364,0.80135983,0.9697030957322976,1.0069969790000033,1.1301800693293422
1.666666667,30,0.001728,10.872,0.60725558,9.970282093,9.962491241983638,10.145455,10.046571567858965,9.970126712928822,9.78497931284431
1.666666667,60,0.003013,16.074,0.172296722,2.226929566,2.183233141123982,2.3803878,2.2827384952626844,2.226858661134517,2.0088031491676666
1.666666667,15,0.00373,44.262,1.402927804,0.505550476,0.5424455794669849,0.4586944,0.5116569894348659,0.5055504759999983,0.36157030854491096
1.0,40,0.01039,11.90517,0.429287142,5.011571699,5.03093115528857,5.3130107,4.893029240915622,5.01203614952053,4.790074181640716
0.6,10,0.000667,74.282,3.536452438,-1.7764018,-1.7739070696106118,-1.7638597,-1.789489487378619,-1.775667977726832,-1.620980342784431
1.0,20,0.007577,7.19814,0.0,26.70337305,26.758876764769298,26.995562,26.867419034267602,26.703373049999996,27.573609423353336
1.666666667,20,0.00484,52.354,1.458048562,-0.790419523,-0.7809178649834092,-0.9061264,-0.8667830716287153,-0.7904195229999986,-0.8120995701556879
1.666666667,30,0.003455,10.872,0.660269956,9.865555925,9.856685227152731,9.782018,9.59072389643474,9.865725967621714,9.64567238594612
1.666666667,40,0.00439,8.345,0.440427124,12.88471752,12.899190005037468,12.762925,12.710298101767574,12.884717519999949,12.336189841718596
0.6,60,0.002298,4.061,0.0,21.70793027,21.734433857416608,21.781725,22.068117518811377,21.70793027000012,22.450947813293368
1.0,30,0.004554,10.51015,0.446204332,8.768362347,8.739249445903448,9.041897,8.95894058284661,8.767425242812871,8.8147877607964
0.6,40,0.001543,18.976,0.481207413,0.849776637,0.8543241444852602,0.6697724,0.8852205850535704,0.8475907411677508,0.9002508572934136
0.6,20,0.00697,37.158,0.952295273,0.149742789,0.14430500800706025,0.047989745,0.12750690587428792,0.1497427890000007,0.2588198878682639
0.6,40,0.001543,9.488,0.399646835,5.522881381,5.559872951788446,5.2053866,5.334455870554931,5.522881380999982,5.552608494269473
0.6,40,0.002315,9.488,0.482566756,5.320199493,5.308188810373275,5.28833,5.391928141936583,5.320199493000015,5.3958867677844395
1.0,60,0.012535,12.38116,0.460886682,2.053892493,2.0520467377016463,1.7600124,1.890876118205,2.0533458664911004,2.6336177082694587
0.6,10,0.002,20.76,1.277315122,4.701629853,4.723260682908998,4.5432158,4.854641402226406,4.701629852999988,4.535850389964065
1.666666667,60,0.003013,13.395,0.161809096,3.310049851,3.3151449866306737,3.381776,3.4748887622871623,3.310049851000011,3.3352443061856247
1.0,40,0.002597,23.81034,0.554711398,0.509522558,0.47422837728755374,0.13846226,0.4015454375412286,0.5099019336172076,0.5093983413892216
0.6,20,0.003485,10.551,0.743353751,9.265220598,9.25933589435816,9.253085,9.326634402721858,9.265437609139422,9.235587356431163
1.666666667,40,0.002195,28.781,0.862616817,-0.933151156,-0.9287547706855716,-1.2960757,-0.9366189668520306,-0.9334970962314576,-0.7771357834910162
0.6,10,0.001,10.38,0.0,19.93662346,19.946004367307157,19.528944,20.04808074764349,19.936623460000124,19.687404338586877
0.6,60,0.003448,6.092,0.174025452,9.45917406,9.450859365806762,8.947828,9.588379914189662,9.459174059999933,9.887078344341294
0.6,15,0.002855,40.258,2.403783418,-1.36769347,-1.3636552561426696,-1.5583857,-1.4536286196195274,-1.366492489139718,-1.396112406502996
1.0,15,0.001663,19.09868,1.383675214,3.945506078,3.958315601735835,4.081304,3.9374545888650054,3.9455060780000206,3.796542770443111
1.0,40,0.002597,7.93678,0.380151867,12.0435531,12.05134050191274,12.189695,12.081221122294135,12.043553099999935,12.03119869128745
1.0,20,0.001894,7.19814,0.369207262,26.60654673,26.601974437676567,26.553226,26.72729596817791,26.60654673000016,27.060058381317383
1.666666667,15,0.000933,61.967,3.306422926,-3.610341263,-3.5746533096878665,-3.1169722,-3.467914252340327,-3.610341263000008,-3.3636604780239563
1.666666667,30,0.001152,38.711,1.025997371,-0.808819085,-0.8116052278833439,-0.83673704,-0.7677742560923093,-0.8093606629129606,-0.7712064521616764
1.0,30,0.002277,26.27537,1.129206209,-0.584045505,-0.5433887501287967,-0.5963261,-0.6332635536597753,-0.5840708309000037,-0.5475815543712585
1.0,30,0.002277,5.25507,0.273907609,36.22635098,36.22828984482041,36.175735,36.114770890094626,36.2263509799997,37.37667726467055
1.0,10,0.005543,23.91227,0.715694076,3.947513639,3.951734255293627,3.982116,3.956684671375125,3.94751363899999,3.962762170437132
1.666666667,20,0.00242,41.762,2.478998323,-3.184720538,-3.2057754516170265,-3.5644934,-3.360174401088754,-3.185438665480698,-3.1507564647125794
1.666666667,15,0.001865,44.262,2.440893482,-1.048950607,-1.1137477245707734,-1.1962272,-1.0808140635894148,-1.047898148065278,-1.2608037287005973
1.666666667,15,0.000933,26.557,2.134526193,1.75926845,1.774906851964368,1.6736187,1.7486516051616618,1.7592684499999969,1.644850623491019
1.666666667,40,0.002195,8.345,0.481207413,12.78058381,12.789414184213497,12.555751,12.724366220127134,12.780583809999948,12.403616243982066
1.0,40,0.005195,28.45626,1.006191219,-1.907733742,-1.9390918277566453,-1.7360214,-2.0040420945778123,-1.9077835815786393,-1.669166562335332
1.666666667,20,0.000807,51.143,2.03744599,-2.160585777,-2.162627747068217,-2.358439,-2.0315523916526033,-2.160585777000012,-2.0471483590838297
1.0,60,0.003134,7.4287,0.045118618,9.464326293,9.453811924581874,9.395366,9.528422634617682,9.464326292999923,9.343938454425128
1.0,40,0.002597,3.96839,0.155164027,49.74823747,49.744845459567316,49.515923,49.72363476093571,49.74823746999976,50.41702139347315
1.666666667,40,0.001463,12.518,0.572283393,5.057991417,5.009699848311846,5.1894393,4.9903182705816596,5.0562875639659,4.8509031448263515
1.0,10,0.001386,11.95614,0.53014376,16.10398317,16.12738431434951,16.11082,16.270015061169488,16.103983169999996,16.663103233023946
1.666666667,30,0.001728,21.744,1.160291912,0.538084028,0.5417581584749324,0.29948217,0.5570501523337281,0.5382063872623599,0.28130162044311374
1.666666667,15,0.00373,53.115,1.501143911,0.005627788,-0.04091090619698526,0.1740321,-0.11920868432685516,0.005627787999999978,-0.049149771431137745
0.6,60,0.002298,2.031,0.0,86.83172108,86.72868268830148,85.936455,86.73883299682848,86.83172108000048,86.54665854550875
0.6,15,0.001428,13.419,0.837069095,7.679555914,7.691672645895609,7.74738,7.599769269476184,7.679532856584607,8.466631986395225
1.666666667,15,0.000622,8.852,0.0,31.81023577,31.7728920538753,31.746897,31.75533066243448,31.810235770000183,29.87354050852692
1.0,20,0.003789,21.59441,1.041353815,2.19675977,2.228062884115612,2.1127417,2.148169876665529,2.1966971493130383,2.15829743855688
1.666666667,10,0.000425,27.39,1.317075904,4.683766924,4.704998123611491,4.502208,4.7572946806975285,4.683766924000037,4.386657583544907
1.666666667,60,0.01205,5.358,0.112367427,21.62921741,21.62623481499155,21.560925,21.673981860771235,21.629217409999928,21.71904535347302
1.666666667,30,0.003455,5.436,0.322905745,42.01746255,42.01658496484822,41.885704,42.0977371373988,42.017462550000225,40.90831672640724
0.6,30,0.001543,4.12,0.0,42.17996368,42.17350280036047,42.298542,42.118218153921795,42.17996368000017,42.104696930658584
0.6,15,0.000952,33.548,2.392343474,-0.957524077,-0.9726775121130192,-0.9693531,-1.0107761263138375,-0.9601311527124127,-0.8974773181856285
1.0,15,0.001109,47.74669,2.589222125,-1.924962395,-1.9096971910109144,-1.8065712,-1.9096226289830422,-1.9268377810659247,-1.9596150485389228
0.6,10,0.004,20.76,1.08348131,4.780870938,4.780699172883733,4.784892,4.586906707936874,4.780870937999976,4.6071945983832405
1.0,60,0.003134,2.47623,0.0,85.29606162,85.41462188178167,85.197975,85.28073064225529,85.29606161999985,85.682275376407
1.0,60,0.006268,9.90493,0.359538986,4.504609323,4.489286850934881,4.234353,4.453741114607526,4.506091770293778,4.649708135898194
0.6,15,0.000952,6.71,0.0,31.81023577,31.80602175355786,32.25752,31.64622437675341,31.810235770000183,31.80526762652692
1.0,20,0.001263,51.67235,1.781124783,-1.735226123,-1.716101242163777,-1.9214659,-1.7685782045552294,-1.7348483048189922,-1.5853084399880208
0.6,20,0.001162,21.102,1.211839487,1.394777802,1.4125047957444956,1.323234,1.43913269649547,1.394777802000007,1.5741807455987993
1.666666667,15,0.001865,26.557,2.128945732,1.768538419,1.768603729744795,1.7659924,1.6932582618036465,1.7685384189999986,1.5585302786047932
0.6,15,0.00571,46.967,1.070252629,0.202898178,0.21019221550834996,0.13957083,0.14027043483380286,0.2027652509451032,0.35947655737724543
1.0,30,0.004554,21.02029,0.831663024,1.16621365,1.1775898209147955,1.3084431,1.2336894294817018,1.163222327990349,0.9598496804550907
1.666666667,30,0.003455,27.18,1.682001567,-2.721979453,-2.7369570973275694,-2.8810782,-2.624092010667841,-2.7212723829095067,-2.5259210130958096
1.0,30,0.004554,5.25507,0.238564692,36.2552983,36.269456004535755,36.946712,36.143739391812474,36.25529830000004,36.84358314670648
1.0,15,0.006653,28.64801,0.742201264,1.87344505,1.8703787761652242,1.7355535,1.8095795743709973,1.8734450499999897,1.513899065491014
0.6,30,0.00463,4.12,0.0,42.17996368,42.187884489758844,42.084503,42.39785036261861,42.17996368000017,41.6276783797005
1.0,10,0.005543,47.82455,1.491029326,0.614829016,0.6403425637947411,0.72889215,0.628540346055833,0.614829015999996,0.7031508635029949
1.0,60,0.012535,4.95247,0.172578713,21.13361411,21.14326194092352,20.938,21.26028926865559,21.133614110000046,21.25107680718565
0.6,15,0.000952,26.838,1.680416209,0.887922175,0.8943179974486983,0.8806959,0.9568021595858394,0.887922175000004,0.913722456329341
1.0,10,0.002771,35.86841,1.811324514,1.2122568,1.2202757557448505,1.1935525,1.2252252684559313,1.212256799999994,1.1768918351377273
1.666666667,30,0.003455,32.616,1.828192725,-4.037267597,-4.002925907340802,-3.7678819,-3.95204993652054,-4.037267596999986,-3.680788159275443
1.666666667,20,0.00121,27.841,1.851469459,0.037583817,0.005419230771319533,-0.17252128,-0.15966815642889465,0.03809677405192862,0.04230633022754484
0.6,10,0.002,74.607,3.781077497,-2.089755424,-2.0958668918866796,-1.8930942,-2.1829468950281647,-2.088825180121992,-2.0129171914431114
1.666666667,60,0.006025,2.679,0.0,86.83172108,86.8563457569831,86.82803,86.89069376317998,86.83172108000048,86.70298316119737
0.6,30,0.00926,20.601,0.79521564,0.701657615,0.7370782965603165,0.8241167,0.80273500439188,0.6998570601795203,0.7636461051916181
1.0,15,0.001109,28.64801,2.260532994,0.0518198,0.04349401287574076,-0.0042977245,0.13562257486405294,0.05181980000000021,0.12173361434730556
1.666666667,30,0.001152,5.436,0.0,42.17996368,42.19260124084805,41.84263,42.22044472318152,42.17996368000017,41.28521115682627
0.6,60,0.002298,12.183,0.069149186,2.382183831,2.329141786777094,2.507556,2.307639858425003,2.383350390270784,2.5179172989461116
1.666666667,60,0.003013,18.928,0.185468756,1.525071415,1.53730979189002,1.4641523,1.4852240301923256,1.5247193618397723,1.5164096946826373
1.0,60,0.003134,17.54437,0.105551145,1.627944459,1.6769771069746267,1.5963571,1.731967083746067,1.6276739200667594,1.6273163480538897
0.6,40,0.001543,6.325,0.26507188,13.22748332,13.221192683059686,13.532409,13.238476227361971,13.22748331999994,13.515239850958055
1.666666667,40,0.001463,25.036,0.60762631,0.46839843,0.49028554550962394,0.3518,0.6535866073257548,0.4681527441023728,0.5244720567784427
1.0,60,0.006268,4.95247,0.184422351,21.10658386,21.10068380796114,21.02635,21.06472716768321,21.10658385999984,21.181570505089784
1.666666667,60,0.006025,13.395,0.385852459,2.545141912,2.552090250924739,2.6429403,2.5039579811306902,2.544413055295242,2.8964191643832353
1.666666667,20,0.00121,41.762,2.616144208,-3.66873846,-3.669558154655303,-3.1606207,-3.5428008132112065,-3.668020332519276,-3.410848743844306
0.6,15,0.000952,40.258,2.799996123,-2.171020048,-2.146841419098252,-2.214335,-2.05041331942547,-2.171364534107058,-2.0663256752514987
1.0,10,0.000924,82.3645,4.165903871,-2.741458014,-2.8613035487848633,-2.8427322,-2.8213376054850503,-2.7414580140000155,-2.646837531868257
0.6,15,0.000952,13.419,0.895663932,7.639997775,7.6345905752219805,7.564581,7.628965346256622,7.640056466600922,8.732587970245506
1.0,40,0.005195,23.81034,0.993696292,-1.421768952,-1.426383697027353,-1.4577084,-1.4956776484253798,-1.4202036780628011,-1.139761508904193
1.666666667,10,0.00255,83.883,1.892288646,-0.088642962,-0.10612031875078752,-0.05300098,-0.14000257729108512,-0.08864296200000064,0.12773183067065833
1.0,30,0.001518,26.27537,0.67770044,0.719825063,0.7511676903397381,0.71098393,0.699922045712678,0.7198250630000016,0.6894900817365279
1.666666667,10,0.000425,13.695,0.0,19.93662346,19.924372289848623,19.868927,19.95133713503317,19.936623460000124,19.840268360329393
1.0,60,0.002089,9.90493,0.0,5.331003851,5.304154355912899,5.885445,5.647632322143885,5.331003851000041,6.185047198604787
1.666666667,10,0.000638,82.171,4.156658421,-2.438131985,-2.410552083262443,-2.503986,-2.4044142192358695,-2.438131985000012,-2.4408978149221534
1.666666667,10,0.00255,27.39,0.919468084,4.837757695,4.826166912364215,5.1433406,4.984779403078518,4.837757694999991,4.37828475041318
0.6,20,0.00697,15.826,0.472519439,4.13333204,4.180850000198161,4.5502853,4.398830846963124,4.133349226556372,4.2272525337784534
0.6,15,0.001428,46.967,3.054106384,-2.985047884,-2.9664524076319267,-2.7996972,-2.8248588999659674,-2.983290505246872,-2.8265301312215523
1.0,10,0.002771,23.91227,1.153062679,3.802371563,3.8106541436347636,3.874675,3.738048906197232,3.8023715629999733,3.8741637803473044
1.666666667,20,0.00242,34.802,2.168518477,-1.713556079,-1.7771811661108203,-2.0378516,-1.7333612625454276,-1.713477024784965,-1.7730497313892222
1.666666667,30,0.00691,5.436,0.192779549,42.12204392,42.134395367576595,42.24486,41.92244696335905,42.122043920000166,40.66090883550892
0.6,10,0.000667,10.38,0.0,19.93662346,19.93143161163485,20.00231,19.90318653517309,19.936623460000124,19.852708968047956
1.666666667,60,0.01205,16.074,0.535906192,0.621623943,0.6623342371061438,0.8290513,0.577740927689895,0.6252376623523763,0.9274509206407199
1.0,40,0.005195,19.84195,0.968999351,-0.675175044,-0.6520276905712281,-0.6694062,-0.5788459345737493,-0.6734550615860592,-0.46430203062275455
0.6,60,0.003448,14.258,0.224531475,1.446838478,1.4315404722338914,1.2603536,1.3402917189216925,1.4483998822967423,1.5234177255928119
1.666666667,30,0.001152,21.744,0.981970829,1.133444871,1.120406247458087,1.1212173,1.2173569718697514,1.1305673859725478,0.8592736044431121
1.0,30,0.001518,15.76522,0.734838157,3.175457057,3.1978766419699443,3.5800827,3.0399872147773985,3.175069017955003,3.1881217760419185
1.666666667,10,0.000425,41.085,2.064247267,1.477300337,1.4643001564506102,1.7128539,1.5101434631031472,1.4773003369999886,1.3926615610359292
1.0,15,0.001109,9.54934,0.50893801,18.73840838,18.75454486557567,19.041674,18.73337637459218,18.738440985044367,19.038011144383194
1.666666667,40,0.00439,28.674,1.123983898,-2.363326056,-2.357963279419454,-2.0320935,-2.2170530141389815,-2.362650103011874,-1.967747605796411
1.0,20,0.001263,7.19814,0.408968044,26.58456888,26.610851086610907,26.515753,26.655075365608017,26.58456888,27.50585039802396
1.0,10,0.002771,11.95614,0.432950738,16.1206057,16.111249014065784,16.039331,16.27831757035247,16.12060569999995,16.76923784949698
1.666666667,30,0.00691,32.616,1.270738528,-1.344951977,-1.4124739075485107,-1.6799406,-1.4505273084182786,-1.3467233521587485,-1.6576081502155662
1.666666667,60,0.01205,2.679,0.0,86.83172108,86.78728042177342,86.74704,86.7335456636469,86.83172108000048,86.5558541111375
0.6,60,0.006895,6.092,0.290426582,9.122148456,9.1273092725549,9.155452,9.086669514361427,9.122148456000067,9.287149048754506
0.6,40,0.002315,15.813,0.756066563,0.563737859,0.5713037562726436,0.79227215,0.6077787950005877,0.5658057786425364,0.94748045276048
0.6,60,0.006895,10.153,0.450852694,2.206100927,2.1817880634507163,2.3471575,2.252050448782173,2.206100926999996,2.5379047090898252
1.0,10,0.000924,35.86841,2.362084976,0.804081512,0.7807316139326445,1.2941558,0.9907743922733268,0.804055738765582,0.7587057292934124
0.6,30,0.002315,8.24,0.669908933,9.845573608,9.856707870528005,10.1918125,9.804211460234304,9.845617917905042,9.992350151604786
1.0,15,0.003327,19.09868,1.320057963,4.014230992,4.013557133030528,3.999577,3.944761400504431,4.014230991999983,3.9609298605149683
0.6,30,0.00926,16.481,0.637377385,2.003110081,1.97729319037872,1.9050244,1.9667770647492802,2.0020952230222595,2.071715537011973
1.0,40,0.005195,15.87356,0.745757107,1.533355945,1.5332053141895492,1.3708143,1.5010226798459865,1.530205208788421,1.3862291245509002
1.666666667,60,0.002008,5.358,0.0,21.70793027,21.724354437534213,21.375668,21.81089862038832,21.70793027000012,21.81988744041911
1.666666667,15,0.000933,44.262,3.120593587,-2.521782288,-2.50397095973244,-2.5887783,-2.583222447097709,-2.5214971525764294,-2.5578063517544893
1.0,40,0.002597,19.84195,0.573331081,1.058715138,1.0614811918015037,0.80897826,1.0018603163252786,1.0596733745287883,0.9579569215628726
0.6,40,0.00463,9.488,0.437708438,5.43457763,5.4046943513857295,5.542083,5.50851464700253,5.434577629999973,5.339770134491023
1.0,60,0.002089,17.54437,0.0,1.699167637,1.6644385914917863,1.7774508,1.5579837248668982,1.6990731775192887,2.26179379352096
0.6,10,0.001,74.282,4.037889724,-2.434095792,-2.416409897013143,-2.3240929,-2.388259635668037,-2.4321437666145678,-2.3518171736347258
1.666666667,10,0.000638,83.883,4.177316446,-2.490318053,-2.532290130524617,-2.5588803,-2.447692940973937,-2.4903180530000077,-2.5114525772694627
0.6,20,0.001743,10.551,0.771013425,9.236207068,9.23701706715308,9.153,9.178515258109726,9.236596266261202,9.315484372167695
0.6,30,0.001543,8.24,0.404837053,10.28956478,10.26899047689134,10.08757,10.535976332069119,10.28956478000006,10.693417994269478
1.666666667,30,0.001728,27.18,1.283911798,-0.8818672,-0.8688622714648759,-0.8443123,-0.9189281390758914,-0.8819791764103795,-0.7818587825209592
1.0,10,0.002771,71.73682,4.653484118,-3.396750744,-3.340316299742679,-3.0320346,-3.3482074951909606,-3.3967507439999802,-3.3474154028083736
