AR,L,phi,QW,Qa,h,Va,R,sigma,gbm,xgb,rf,catb,xrt
1.0,4,60,33.3,3.514853131,7.9886,2.21,0.01253504,1.627944459,1.616899219303795,1.5574989,2.1781445921789437,1.6386266415398838,1.7092329462690037
0.6,6,40,7.8,2.067560665,3.76,1.3,0.00925998,13.22748332,13.240044447627616,13.042735,13.38821360485749,13.296721744187893,13.183510852110258
1.666666667,6,40,23.4,14.21845565,2.16,8.94,0.00877998,0.46839843,0.47385277055766495,0.4288494,0.5020377924891234,0.440934627396695,0.4687024028260007
1.0,2,60,9.4,1.733570096,7.9886,1.09,0.01253502,21.10658386,21.100655627577247,21.0237,20.591052494292615,21.170294365772712,21.074445547794184
1.666666667,2,60,23.0,8.874606547,3.24,5.58,0.01205,2.545141912,2.5178834528087863,2.5708547,2.419237299314854,2.4844814494916987,2.496307529834831
1.666666667,4,20,13.8,36.10279008,1.08,22.7,0.00484,-3.66873846,-3.670461975902302,-3.1181717,-3.412400861348591,-3.670608559567519,-3.6788597005060075
0.6,6,15,11.4,31.91995581,1.41,20.07,0.00571002,-2.171020048,-2.1499368867709348,-2.0652122,-2.105430440726964,-2.0542904806594624,-2.1220304561133108
1.0,6,10,12.4,51.657208,5.8785,32.48,0.0055425,-2.741458014,-2.7684777652846404,-3.094707,-2.9328237397674357,-2.819135795389551,-2.8688663742560188
0.6,6,15,3.8,3.403522941,1.41,2.14,0.00571002,7.639997775,7.6662887396259825,7.795053,7.630783751113604,7.624134365288271,7.644490939898948
1.0,2,40,24.6,24.44492879,7.9886,15.37,0.01038986,-1.421768952,-1.3940274174175011,-1.3636432,-1.335489084732151,-1.3646522159354149,-1.3934972538949928
1.666666667,1,10,9.8,18.54442874,0.54,11.66,0.00255,-0.088642962,-0.07797656024041667,-0.21640238,-0.15583708089473697,-0.0199135522931293,-0.10757353578133357
1.0,6,30,18.0,12.19860792,7.6656,7.67,0.00910836,0.719825063,0.7664074358236792,0.95136374,0.944719343405274,0.8614873973462576,0.801205652229465
1.666666667,6,10,1.6,0.0,0.54,0.0,0.00255,19.93662346,19.937615344509553,20.026417,20.117456105073824,19.87093772517754,19.936623460000146
1.0,6,60,18.8,0.0,7.9886,0.0,0.01253502,5.331003851,5.309566011072699,5.6678715,6.028562531652628,5.213513218658607,5.20491397894101
1.666666667,4,10,9.6,39.90392084,0.54,25.09,0.00255,-2.438131985,-2.3994467136150432,-2.277195,-2.4033110468649723,-2.3783275278021456,-2.452161987256989
1.666666667,1,10,3.2,2.94229787,0.54,1.85,0.00255,4.837757695,4.8772618478198995,4.8655376,5.112493063366322,4.8639947430260415,4.868246004720994
0.6,1,20,6.9,3.260384126,1.88,2.05,0.00697,4.13333204,4.193995055194186,4.3264875,5.294587891161896,4.330742782699177,4.2080062541182714
0.6,4,15,13.3,40.61961491,1.41,25.54,0.00571,-2.985047884,-2.9511735835433055,-2.725265,-2.810281467168739,-2.8846096453477514,-2.9729815714270127
1.0,2,10,3.6,4.151025643,5.8785,2.61,0.0055425,3.802371563,3.8110438517284067,4.09765,4.103155469290992,3.884328243359896,3.8083734471879835
1.666666667,2,20,11.5,24.93796248,1.08,15.68,0.00484,-1.713556079,-1.715095856970564,-1.7968471,-1.5475582879733338,-1.6350476159930452,-1.663857377872668
1.666666667,1,30,3.3,0.636172512,1.62,0.4,0.00691,42.12204392,42.117398397911394,41.88013,41.76524156543183,42.04187215227949,42.050411104660256
0.6,6,10,1.6,0.0,0.94,0.0,0.00400002,19.93662346,19.949043681954695,19.931627,20.297352275768556,19.950727622361608,19.936623460000146
1.666666667,1,60,27.6,14.79101091,3.24,9.3,0.01205,0.621623943,0.5985409749834677,0.8673993,0.5753693030988305,0.7448300461455757,0.6099319425213319
1.0,2,40,20.5,19.8644867,7.9886,12.49,0.01038986,-0.675175044,-0.6713716248393522,-0.73534626,-0.6144847973557106,-0.6905492043677004,-0.6432071482033358
0.6,4,60,32.3,7.252366641,5.64,4.56,0.01379,1.446838478,1.451977417474716,1.5447236,1.7789105716315838,1.4358900300818345,1.512933854784996
1.666666667,6,30,13.2,12.96201494,1.62,8.15,0.00691002,1.133444871,1.1010968867590925,0.95328563,1.004226053689184,1.0718610657025502,1.0916252849829997
1.0,6,30,10.8,7.936252092,7.6656,4.99,0.00910836,3.175457057,3.1694751007319795,3.2366843,3.232917580592627,3.16569222087041,3.219252105321799
1.666666667,6,10,4.8,9.90838688,0.54,6.23,0.00255,1.477300337,1.4855517410753047,1.4690992,1.5833701779297271,1.4368048568342777,1.479787370781995
1.0,6,15,2.5,1.272345025,6.561,0.8,0.0066531,18.73840838,18.73230463775538,18.546324,16.90415642459674,18.67567372799472,18.66550280260796
1.666666667,2,40,26.8,30.12276846,2.16,18.94,0.00878,-2.363326056,-2.376041741153466,-2.2351694,-2.379365280627021,-2.302410035385174,-2.3865178016839925
1.0,6,20,2.8,1.145110522,7.0444,0.72,0.00757704,26.58456888,26.573202851982447,26.512989,26.262249190842063,26.570258881988995,26.55015248882985
1.0,2,10,1.8,0.779311328,5.8785,0.49,0.0055425,16.1206057,16.117526643109937,16.188808,16.94160941757891,16.054990452007274,16.145588526079973
1.666666667,1,30,19.8,25.16062286,1.62,15.82,0.00691,-1.344951977,-1.3358625517408982,-1.1969059,-1.2918261655965677,-1.4033171843550107,-1.2841628223506716
1.666666667,1,60,4.6,0.0,3.24,0.0,0.01205,86.83172108,86.81376712472492,86.67568,86.50797733947442,86.76557942056654,86.83172108000079
0.6,2,60,13.8,4.007886828,5.64,2.52,0.01379,9.122148456,9.142624904109445,9.071158,8.944904443852167,9.186361721992911,9.090963166461458
0.6,4,40,19.5,14.74329797,3.76,9.27,0.00926,0.563737859,0.5659634331041579,0.59370345,0.5307572360712545,0.6726072010814903,0.5533434872779052
0.6,2,60,23.0,10.36961195,5.64,6.52,0.01379,2.206100927,2.243887469712126,2.3531313,2.01514651478757,2.2600025318688095,2.2211603987398663
1.0,6,10,5.4,12.75525887,5.8785,8.02,0.0055425,0.804081512,0.7958749565086376,1.0201442,0.8502620231510442,0.7956679879598827,0.7982048523496708
0.6,4,30,6.6,4.421398961,2.82,2.78,0.00926,9.845573608,9.849636962774156,9.709442,9.565016801268667,9.882761444957161,9.832396097473218
1.0,2,15,5.0,6.600289816,6.561,4.15,0.00665308,4.014230992,3.997755429673971,3.8298473,3.860621621829312,3.982850135954294,3.9742556871988164
0.6,1,30,13.2,8.413381476,2.82,5.29,0.00926,2.003110081,1.9598083628733116,1.8680749,2.172991560334497,1.9575624169609984,1.97617214621121
1.0,2,40,16.4,12.23041655,7.9886,7.69,0.01038986,1.533355945,1.5069001245348295,1.003182,1.3688583911062244,1.5672560383984093,1.479180398629503
1.666666667,6,60,9.2,0.0,3.24,0.0,0.01204998,21.70793027,21.726053755084134,22.4236,21.62135254480016,21.75108811603416,21.691454758441196
1.666666667,4,15,9.5,29.64563908,0.81,18.64,0.00373,-2.521782288,-2.509354143129711,-1.8963857,-2.3147693812024803,-2.4174029784923725,-2.4960055668303327
1.0,4,40,20.5,11.75328717,7.9886,7.39,0.01038988,1.058715138,1.0826136056553277,1.0983547,1.174720050097476,1.0119500098463252,1.055583693749972
0.6,2,40,11.7,5.121188724,3.76,3.22,0.00926,5.43457763,5.445063126293904,5.3528323,5.2416590178776135,5.451624917290356,5.394995216729022
1.0,6,60,33.3,0.0,7.9886,0.0,0.01253502,1.699167637,1.7083169054049552,2.3716092,4.243693106364235,1.7481998784138355,2.060118138193992
0.6,4,10,11.45,46.23383734,0.94,29.07,0.004,-2.434095792,-2.4438579234738707,-2.7062168,-2.741829722958376,-2.4563255465881486,-2.3549618503689937
1.666666667,4,10,9.8,40.93770117,0.54,25.74,0.00255,-2.490318053,-2.50422017760302,-2.3987455,-2.528605989716644,-2.4629271821796657,-2.47047083472699
0.6,4,20,4.6,3.546661756,1.88,2.23,0.00697,9.236207068,9.200206523908935,9.113098,9.01410294838632,9.268340331727668,9.231130392538955
0.6,6,30,6.6,2.671924552,2.82,1.68,0.00925998,10.28956478,10.311875668233183,10.4459915,10.307833403082876,10.203968973995455,10.274233021362715
1.666666667,4,30,16.5,21.18454466,1.62,13.32,0.00691,-0.8818672,-0.863430783286128,-1.3681384,-0.8090744534052663,-0.914021065346418,-0.8791911497489989
1.0,2,10,10.8,50.25762848,5.8785,31.6,0.0055425,-3.396750744,-3.381057889896575,-3.094707,-3.2438045761939382,-3.3029086569781096,-3.3370463431730104
1.0,4,30,7.2,3.991982515,7.6656,2.51,0.00910836,8.595263342,8.666544179840598,8.814178,8.620854671688884,8.58024402209042,8.577712886382084
0.6,4,30,16.5,18.65575892,2.82,11.73,0.00926,-0.305138421,-0.315161750696084,-0.31169963,-0.32349608353122866,-0.39473663279484406,-0.3029614393019991
